2.24 0.438623 -1.27195
2.25 0.425719 -1.30871
2.26 0.412454 -1.34399
2.27 0.398844 -1.37776
2.28 0.384904 -1.40998
2.29 0.370649 -1.44063
2.3 0.356096 -1.46969
2.31 0.341261 -1.49715
2.32 0.326159 -1.52297
2.33 0.310807 -1.54714
2.34 0.295222 -1.56965
2.35 0.27942 -1.59049
2.36 0.263418 -1.60963
2.37 0.247233 -1.62707
2.38 0.230882 -1.6428
2.39 0.214382 -1.65682
2.4 0.197751 -1.66911
2.41 0.181006 -1.67967
2.42 0.164164 -1.68851
2.43 0.147242 -1.69562
2.44 0.130257 -1.701
2.45 0.113227 -1.70466
2.46 0.0961694 -1.70661
2.47 0.0791008 -1.70683
2.48 0.0620384 -1.70536
2.49 0.0449992 -1.70219
2.5 0.0280001 -1.69734
2.51 0.0110579 -1.69082
2.52 -0.00581081 -1.68265
2.53 -0.0225896 -1.67284
2.54 -0.0392622 -1.66141
2.55 -0.0558125 -1.64838
2.56 -0.0722246 -1.63377
2.57 -0.0884828 -1.61761
2.58 -0.104572 -1.59991
2.59 -0.120476 -1.5807
2.6 -0.136181 -1.56001
2.61 -0.151671 -1.53787
2.62 -0.166933 -1.51431
2.63 -0.181953 -1.48936
2.64 -0.196716 -1.46304
2.65 -0.211209 -1.43539
2.66 -0.22542 -1.40645
2.67 -0.239334 -1.37626
2.68 -0.252941 -1.34484
2.69 -0.266227 -1.31223
2.7 -0.279181 -1.27848
2.71 -0.291793 -1.24362
2.72 -0.30405 -1.2077
2.73 -0.315943 -1.17075
2.74 -0.327462 -1.13282
2.75 -0.338597 -1.09395
2.76 -0.349338 -1.05417
2.77 -0.359677 -1.01355
2.78 -0.369606 -0.972118
2.79 -0.379117 -0.929923
2.8 -0.388202 -0.887011
2.81 -0.396855 -0.843428
2.82 -0.405069 -0.799222
2.83 -0.412838 -0.754438
2.84 -0.420156 -0.709126
2.85 -0.427019 -0.663332
2.86 -0.433421 -0.617105
2.87 -0.439359 -0.570493
2.88 -0.44483 -0.523544
2.89 -0.449829 -0.476307
2.9 -0.454355 -0.428831
2.91 -0.458405 -0.381164
2.92 -0.461978 -0.333355
2.93 -0.465072 -0.285451
2.94 -0.467687 -0.237502
2.95 -0.469822 -0.189555
2.96 -0.471478 -0.141658
2.97 -0.472656 -0.0938583
2.98 -0.473356 -0.0462037
2.99 -0.47358 0.00125933
3 -0.473331 0.0484844
3.01 -0.472612 0.0954255
3.02 -0.471424 0.142037
3.03 -0.469772 0.188275
3.04 -0.46766 0.234094
3.05 -0.465092 0.279452
3.06 -0.462072 0.324304
3.07 -0.458607 0.368609
3.08 -0.454702 0.412326
3.09 -0.450363 0.455413
3.1 -0.445596 0.497831
3.11 -0.440409 0.539541
3.12 -0.434808 0.580505
3.13 -0.428801 0.620685
3.14 -0.422397 0.660046
3.15 -0.415603 0.698553
3.16 -0.408429 0.73617
3.17 -0.400883 0.772866
3.18 -0.392975 0.808608
3.19 -0.384714 0.843365
3.2 -0.376111 0.877107
3.21 -0.367175 0.909806
3.22 -0.357918 0.941435
3.23 -0.34835 0.971967
